time_start,time_end,model,launch_place,target,target_main,launched,destroyed,not_reach_goal,still_attacking,border_crossing,is_shahed,num_hit_location,num_fall_fragment_location,carrier,turbojet,turbojet_destroyed,affected region,destroyed_details,launched_details,launch_place_details,source
2024-01-06,2024-01-06 08:00,Shahed-136/131,,Mykolaiv oblast,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid034S9scc3PageG3if1CEiTSse3Gz2nNLChgZRocWrostdx7AA3x7691nZQddjNWCjzl
2024-01-05,2024-01-05 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,29.0,21.0,,,{},,,,,,,,"{'Khmelnytskyi oblast': 3, 'Dnipropetrovsk oblast': 6, 'Kherson oblast': 4,     'Mykolaiv oblast': 1}",,,kpszsu/posts/pfbid0ZyZ1wUEjo8HKGBRYg1jssjv2NiqvF9kCEdmzXGutQc5Bi6bvaX2NoeTBWt3PK7YPl
2024-01-05,2024-01-05,Orlan-10,,Kherson oblast,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/videos/890652502541691/
2024-01-05,2024-01-05,Merlin-VR,,Kherson oblast,,2.0,2.0,,,{},,,,,,,,,,,PvKPivden/videos/890652502541691/
2024-01-04,2024-01-04 08:00,Shahed-136/131,south-east,Khmelnytskyi oblast,,2.0,2.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0FnajBEDe4vBZ2Y8wTaoUDdnU3rd2yqvgwfLiZSGdLq9hVwd5Ci8B2S4duMG1Ys9Dl
2024-01-04,2024-01-04,X-59,,Dnipro,,2.0,2.0,,,{},,,,,,,,,,,pvkshid/posts/pfbid021w1kU1csXh48dY4fGLSzxxHFGS5dfepHRSAKuaCZuWZjURMte12mifiEbfxP7nKZl
2024-01-04,2024-01-04,Lancet,,Kherson oblast,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid02MTJcpWMJhsK2ivZQXUH76axqfxLVP8GPAPAA4SmhCiEckNcQByooZFzfvRGKMEoHl
2024-01-04,2024-01-04,GBU,,Kharkiv oblast and Donetsk oblast,,3.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0FnajBEDe4vBZ2Y8wTaoUDdnU3rd2yqvgwfLiZSGdLq9hVwd5Ci8B2S4duMG1Ys9Dl
2024-01-02 07:30,2024-01-02 09:00,X-47 Kinzhal,,Ukraine,,10.0,10.0,,,{},,,,5 x MiG-31K,,,,,,,kpszsu/posts/pfbid0dHDR2DEoj5iAsgT4f91Kxsrg26jf5WtvMNfgF5nTNRThYVgJhyxvaj7ARY2qr3dEl
2024-01-02 06:00,2024-01-02 09:00,X-31P,,Ukraine,,4.0,0.0,,,{},,,,Su-35,,,,,,,kpszsu/posts/pfbid0dHDR2DEoj5iAsgT4f91Kxsrg26jf5WtvMNfgF5nTNRThYVgJhyxvaj7ARY2qr3dEl
2024-01-02 06:00,2024-01-02 09:00,X-101/X-555,Olenya,Ukraine,,70.0,59.0,,,{},,,,16 x Tu-95MS,,,,,,,kpszsu/posts/pfbid0dHDR2DEoj5iAsgT4f91Kxsrg26jf5WtvMNfgF5nTNRThYVgJhyxvaj7ARY2qr3dEl
2024-01-02 06:00,2024-01-02 09:00,Kalibr,Black Sea,Ukraine,,3.0,3.0,,,{},,,,Navy,,,,,,,kpszsu/posts/pfbid0dHDR2DEoj5iAsgT4f91Kxsrg26jf5WtvMNfgF5nTNRThYVgJhyxvaj7ARY2qr3dEl
2024-01-02 06:00,2024-01-02 09:00,C-300/C-400 and Iskander-M,north,Ukraine,,12.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0dHDR2DEoj5iAsgT4f91Kxsrg26jf5WtvMNfgF5nTNRThYVgJhyxvaj7ARY2qr3dEl
2024-01-01 20:00,2024-01-02 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,35.0,35.0,,,{},,,,,,,,"{'Dnipropetrovsk oblast': 8, 'Kharkiv oblast': 2, 'Poltava oblast': 1,     'Kherson oblast': 3}",,,kpszsu/posts/pfbid0hkUmoLymg6YXh2UX3hkTg7nvaMkD8szuKnw1kcDxkj9NBfZCgcEHPUzXctwLwcjLl
2024-01-02,2024-01-02,ZALA,,Kherson oblast,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/videos/877888330651584
2024-01-02,2024-01-02,Lancet,,Kherson oblast,,5.0,5.0,,,{},,,,,,,,,,,PvKPivden/videos/877888330651584
2024-01-01 14:00,2024-01-01 19:00,X-59,,"Dnipropetrovsk oblast, Dnipro Raion",,1.0,1.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid022Psrtvj2YsMNuzMKQ3YzHxtYGz5t6Aravr5Pd14DS8qibKnQH3nPHZruobdNGB5Vl
2024-01-01 14:00,2024-01-01 19:00,Shahed-136/131,north,Ukraine,,10.0,9.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid022Psrtvj2YsMNuzMKQ3YzHxtYGz5t6Aravr5Pd14DS8qibKnQH3nPHZruobdNGB5Vl
2024-01-01,2024-01-01 08:00,X-59,Zaporizhzhia oblast,Ukraine,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0EcenmTrX6vVdEQzswv3jf6zFUwpSdxRmh4PKJNvS1z9yXr8KEGgfoKZNeMgBjDxvl
2024-01-01,2024-01-01 08:00,X-31P,Kherson oblast,Ukraine,,3.0,0.0,,,{},,,,Su-35,,,,,,,kpszsu/posts/pfbid0EcenmTrX6vVdEQzswv3jf6zFUwpSdxRmh4PKJNvS1z9yXr8KEGgfoKZNeMgBjDxvl
2024-01-01,2024-01-01 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Balaklava, Crimea",Ukraine,,90.0,87.0,,,{},,,,,,,,"{'Odesa oblast': 28, 'Mykolaiv oblast': 14, 'Kherson oblast': 1,     'Dnipropetrovsk oblast': 9, 'Zaporizhzhia oblast': 3}",,,kpszsu/posts/pfbid0EcenmTrX6vVdEQzswv3jf6zFUwpSdxRmh4PKJNvS1z9yXr8KEGgfoKZNeMgBjDxvl
2024-01-01,2024-01-01 08:00,C-300,,Kharkiv oblast,,4.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0EcenmTrX6vVdEQzswv3jf6zFUwpSdxRmh4PKJNvS1z9yXr8KEGgfoKZNeMgBjDxvl
2024-01-01,2024-01-01,Merlin-VR,,Kherson oblast,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0S5Jfx8ozzzGbb1gnM4QfCptVuPXyFQF9mYkvHWupuYk5vixTk291quXeY7KGbYael
2024-01-01,2024-01-01,Lancet,,Kherson oblast,,2.0,2.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0S5Jfx8ozzzGbb1gnM4QfCptVuPXyFQF9mYkvHWupuYk5vixTk291quXeY7KGbYael
2023-12-31,2023-12-31 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Ukraine,,49.0,21.0,,,{},,,,,,,,"{'Khmelnytskyi oblast': 2, 'Odesa oblast': 6, 'Mykolaiv oblast': 1,     'Dnipropetrovsk oblast': 1, 'Kharkiv oblast': 3}",,,kpszsu/posts/pfbid02RG8Aoewtzaeb4CpkdfLokjpU44N4sNAnwwEoSUgWop84sJsZ2DwGyHgP6yFdH8o4l
2023-12-30 13:00,2023-12-30 13:00,X-59,,Dnipro,,1.0,1.0,,,{},,,,,,,,,,,pvkshid/posts/pfbid02Jk94vEUqEw9jGtQN1CjmX5fdaV4DhpuPtYXKKMZ8QvThUsJcKDLWdDJk5rznud3l
2023-12-30,2023-12-30 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",east,,10.0,5.0,,,{},,,,,,,,"{'Khmelnytskyi oblast': 2, 'Kherson oblast': 2, 'Mykolaiv oblast': 1}",,,kpszsu/posts/pfbid02Hh6h4TdhGR11rVC3RSvKQxPnMGMeexjQb9FpgS2B5MuxZcCFrfWreXybQ9bLJXREl
2023-12-30,2023-12-30,C-300,,Kharkiv,,6.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid02RG8Aoewtzaeb4CpkdfLokjpU44N4sNAnwwEoSUgWop84sJsZ2DwGyHgP6yFdH8o4l
2023-12-29 06:30,2023-12-29 09:30,X-59,,Ukraine,,1.0,0.0,,,{},,,,Su-35,,,,,,,kpszsu/posts/pfbid036Z7vJTUcXeQcFSmQxxsWxcmcKzQf4T13iReKh7eVfka2bMutLmkJ6n95YuxQGYAQl
2023-12-29 06:30,2023-12-29 09:30,X-47 Kinzhal,Astrakhan oblast,Ukraine,,5.0,0.0,,,{},,,,5 x MiG-31K,,,,,,,kpszsu/posts/pfbid036Z7vJTUcXeQcFSmQxxsWxcmcKzQf4T13iReKh7eVfka2bMutLmkJ6n95YuxQGYAQl
2023-12-29 06:30,2023-12-29 09:30,X-31P,,Ukraine,,4.0,0.0,,,{},,,,Su-35,,,,,,,kpszsu/posts/pfbid036Z7vJTUcXeQcFSmQxxsWxcmcKzQf4T13iReKh7eVfka2bMutLmkJ6n95YuxQGYAQl
2023-12-29 06:00,2023-12-29 09:30,X-101/X-555,Olenya,Ukraine,,90.0,87.0,,,{},,,,18 x Tu-95MS,,,,"{'west': 22, 'south': 6, 'east': 25}",,,kpszsu/posts/pfbid036Z7vJTUcXeQcFSmQxxsWxcmcKzQf4T13iReKh7eVfka2bMutLmkJ6n95YuxQGYAQl
2023-12-29 05:00,2023-12-29 09:30,X-22 and X-32,Kursk oblast,north and center,,8.0,0.0,,,{},,,,Tu-22M3,,,,,,,kpszsu/posts/pfbid036Z7vJTUcXeQcFSmQxxsWxcmcKzQf4T13iReKh7eVfka2bMutLmkJ6n95YuxQGYAQl
2023-12-29 05:00,2023-12-29 09:30,C-300/C-400 and Iskander-M,Kursk oblast and Bryansk oblast,Kharkiv oblast,,14.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid036Z7vJTUcXeQcFSmQxxsWxcmcKzQf4T13iReKh7eVfka2bMutLmkJ6n95YuxQGYAQl
2023-12-28 23:00,2023-12-29 06:00,Shahed-136/131,north and south-east,Ukraine,,36.0,27.0,,,{},,,,,,,,"{'Lviv oblast': 8, 'Odesa oblast': 10, 'Mykolaiv oblast': 3, 'Kharkiv oblast': 1}",,,kpszsu/posts/pfbid036Z7vJTUcXeQcFSmQxxsWxcmcKzQf4T13iReKh7eVfka2bMutLmkJ6n95YuxQGYAQl
2023-12-28,2023-12-28 08:00,Shahed-136/131,Primorsko-Akhtarsk,Dnipropetrovsk oblast and Zaporizhzhia oblast and Kirovohrad oblast,,8.0,7.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0pEvZiXiJjFATGoK1S3cUFS8JBsjtLikm1zLybdUrxnHnKtgAGayUwN5yZszP8ypol
2023-12-28,2023-12-28,Supercam,,Kherson oblast,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid036JhnLUDG9QSbp9K9kLiscUDvA8ChFjR5q62Z8z37p6EdfnD1NUarr9bRznASxsLPl
2023-12-28,2023-12-28,Merlin-VR,,Mykolaiv oblast and Kherson oblast,,2.0,2.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid036JhnLUDG9QSbp9K9kLiscUDvA8ChFjR5q62Z8z37p6EdfnD1NUarr9bRznASxsLPl
2023-12-26 19:00,2023-12-27 03:50,Shahed-136/131,"Primorsko-Akhtarsk and Balaklava, Crimea",Ukraine,,46.0,32.0,,,{},,,,,,,,"{'Khmelnytskyi oblast': 1, 'south': 15, 'Dnipropetrovsk oblast': 13,     'Zaporizhzhia oblast': 1}",,,kpszsu/posts/pfbid02kYYRVmMFPRseECVGLGEQgtiQFutALUV5JNVNoYFGEQX4m5NcC2FTkpeRY8upxE5Cl
2023-12-26,2023-12-26 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Balaklava, Crimea",Ukraine,,19.0,13.0,,,{},,,,,,,,"{'Khmelnytskyi oblast': 1, 'Mykolaiv oblast': 4, 'Odesa oblast': 4,     'Kherson oblast': 1}",,,kpszsu/posts/pfbid0UeUvWdP8ki8pzwi62H9VYHh2V2XFeFjDy93soTkgTneVHCPwBh7yHxVcDW85a1bhl
2023-12-26,2023-12-26,X-59,,"Dnipropetrovsk oblast, Dnipro Raion",,2.0,2.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid028FX1NaUQuMstLCNJ1GCerbDoQ4QSVs5bmehbWmUCSbsBGg9sFxfqBZgmHa1CN53Rl
2023-12-26,2023-12-26,Supercam,,Kherson oblast,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0sQHcaLdhnL1bB7xM8rtVk9mo9nSqsiZv7aHBrk6xsNJcvVapbCceJ3aPZ1HWFHXJl
2023-12-26,2023-12-26,Merlin-VR,,Kherson oblast,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid0sQHcaLdhnL1bB7xM8rtVk9mo9nSqsiZv7aHBrk6xsNJcvVapbCceJ3aPZ1HWFHXJl
2023-12-25,2023-12-25 08:00,Shahed-136/131,"Chauda, Crimea and Balaklava, Crimea",Ukraine,,31.0,28.0,,,{},,,,,,,,"{'Khmelnytskyi oblast': 1, 'Mykolaiv oblast': 1, 'Odesa oblast': 17,     'Kherson oblast': 3, 'Dnipropetrovsk oblast': 5}",,,kpszsu/posts/pfbid0dM9B1vNauwrb7P8TMLr8XDyWmn5MoMjg6g1mFfqUzhKvb6hTk2EuHxakbbHEV2sCl
2023-12-25,2023-12-25,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,1.0,1.0,,,{},,,,,,,,,,,pvkshid/posts/pfbid028bB8qpgkAudiPkLxdq1JZneWACcE8cRSCGVJzMfJekqEVhHJnuAtoD14Ppi5YNPpl
2023-12-24,2023-12-24 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,15.0,14.0,,,{},,,,,,,,"{'Khmelnytskyi oblast': 1, 'Mykolaiv oblast': 4,     'Dnipropetrovsk oblast': 4, 'Zaporizhzhia oblast': 4}",,,kpszsu/posts/pfbid02MgQMEJKkWwijY92dMeq8kX2kM3Y5zdK6pFg1pdBCbs3R6viyWEnj228VJh9SpjsWl
2023-12-24,2023-12-24,ZALA,,Kherson oblast,,1.0,1.0,,,{},,,,,,,,,,,pvkshid/posts/pfbid0dM9B1vNauwrb7P8TMLr8XDyWmn5MoMjg6g1mFfqUzhKvb6hTk2EuHxakbbHEV2sCl
2023-12-24,2023-12-24,X-59,,Zaporizhzhia oblast,,1.0,1.0,,,{},,,,,,,,,,,pvkshid/posts/pfbid0dM9B1vNauwrb7P8TMLr8XDyWmn5MoMjg6g1mFfqUzhKvb6hTk2EuHxakbbHEV2sCl
2023-12-24,2023-12-24,X-31P,Black Sea,Ukraine,,1.0,1.0,,,{},,,,,,,,,,,pvkshid/posts/pfbid0dM9B1vNauwrb7P8TMLr8XDyWmn5MoMjg6g1mFfqUzhKvb6hTk2EuHxakbbHEV2sCl
2023-12-23 14:00,2023-12-23 14:00,X-59,,"Dnipropetrovsk oblast, Dnipro Raion",,1.0,1.0,,,{},,,,,,,,,,,pvkshid/posts/pfbid025yvAUxBPBRGoukKud8dxheBEDAWJEwtjSpU63Zcq3eXnEHofc6pg8ZjrUWvK7N7Fl
2023-12-22 18:00,2023-12-23 00:00,Shahed-136/131,"Primorsko-Akhtarsk and Balaklava, Crimea",Ukraine,,9.0,9.0,,,{},,,,,,,,"{'Khmelnytskyi oblast': 2, 'Odesa oblast': 7}",,,kpszsu/posts/pfbid021bMCbmXpzQLXgguNHxjon32NPupr8BLGZLkdqs6wWzoEKAJFA2VLdBg65b8u5u2Gl
2023-12-22,2023-12-22 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Ukraine,,28.0,24.0,,,{},,,,,,,,"{'Mykolaiv oblast': 10, 'Kherson oblast': 4, 'Odesa oblast': 3}",,,kpszsu/posts/pfbid02mJ7e4THpcGMkGtPJWGoSydjhzdS2fEpLHYtdiF8ahJZjZ9F4t3LXasQZAxuYxJuXl
2023-12-20 20:00,2023-12-21 03:30,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Ukraine,,35.0,34.0,,,{},,,,,,,,"{'Khmelnytskyi oblast': 1, 'Dnipropetrovsk oblast': 2, 'Zaporizhzhia oblast': 1,     'Mykolaiv oblast': 13, 'Kherson oblast': 3}",,,kpszsu/posts/pfbid05kV4zmy4kCxwFPYZT2SbWW8fS421dVqknL26LEeS6bAQ58KKmWWpNfRuGsVUj3CJl
2023-12-20,2023-12-20 08:00,Shahed-136/131,"Chauda, Crimea and Balaklava, Crimea",Ukraine,,19.0,18.0,,,{},,,,,,,,"{'Khmelnytskyi oblast': 2, 'Dnipropetrovsk oblast': 1,     'Odesa oblast': 4, 'Kherson oblast': 6}",,,kpszsu/posts/pfbid02Fb75p2H8N9qWW2EZsRUvhY3aWGMXbtyVkQZdKPVE7j3FdmcxcR1v6TjQqRMeW4WPl
2023-12-20,2023-12-20 08:00,C-300,Bryansk oblast,Kharkiv oblast,,2.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid02Fb75p2H8N9qWW2EZsRUvhY3aWGMXbtyVkQZdKPVE7j3FdmcxcR1v6TjQqRMeW4WPl
2023-12-20,2023-12-20,X-59,,"Dnipropetrovsk oblast, Dnipro Raion",,1.0,1.0,,,{},,,,,,,,,,,pvkshid/posts/pfbid02QU2pc58hJowb1HBAXFUUNDSdL5oKVLxui6guLgRhSzVPgMzpxcXrLsvPhDWTpiqwl
2023-12-19,2023-12-19 08:00,Shahed-136/131,Primorsko-Akhtarsk,Khmelnytskyi oblast,,2.0,2.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid035RUj9MvepmvVqJm4LNhyKW2gNzwpT46YFVmX1XaPg1QbeKo5JMH9wT4321t7rwHnl
2023-12-18,2023-12-18 08:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,,5.0,5.0,,,{},,,,,,,,{'Khmelnytskyi oblast': 2},,,kpszsu/posts/pfbid05C3iZeFbfHbxKH1tSAXba3t8sFotfCAoLNrzQUnLhh25BD3o6NeabMS8Q7E8DDBtl
2023-12-18,2023-12-18,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,1.0,1.0,,,{},,,,,,,,,,,pvkshid/posts/pfbid037uJrJGuqVQKDome1D3Aurci3eob1YKy1cYPVPJXWCmhK8ppfFoQne3qgdRFtvYe7l
2023-12-17,2023-12-17 08:00,X-59,Kherson oblast,Ukraine,,1.0,1.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid02oLPPbJC3A7JNLecpf7caE9LyJZ7NWo2q6g9Yqx97cR1LnJuytvpqRRfHpY66zvGdl
2023-12-17,2023-12-17 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea",Ukraine,,20.0,20.0,,,{},,,,,,,,"{'Odesa oblast': 9, 'Kherson oblast': 7,    'Khmelnytskyi oblast': 2, 'Zaporizhzhia oblast': 2 }",,,kpszsu/posts/pfbid02oLPPbJC3A7JNLecpf7caE9LyJZ7NWo2q6g9Yqx97cR1LnJuytvpqRRfHpY66zvGdl
2023-12-17,2023-12-17 08:00,Iskander-K,Crimea,Ukraine,,1.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid02oLPPbJC3A7JNLecpf7caE9LyJZ7NWo2q6g9Yqx97cR1LnJuytvpqRRfHpY66zvGdl
2023-12-17,2023-12-17,Shahed-136/131,,"Dnipropetrovsk oblast, Pavlohrad Raion",,2.0,2.0,,,{},,,,,,,,,,,pvkshid/posts/pfbid02XgJda7a1mPEpuw6xDnZR1swLuCZWuuNd1D9MxEy4NGPaGmwjyn527Aev5Rq19QJXl
2023-12-16,2023-12-16 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast, Seshcha",Ukraine,,31.0,30.0,,,{},,,,,,,,"{'Mykolaiv oblast': 2, 'Kherson oblast': 9}",,,kpszsu/posts/pfbid02YUcJSowMYy1eBrVZbuKxmUbqWf7zU2gKhfyvvKeYe4N7y8DTvYRDc7Wsm8XfPJJ4l
2023-12-15,2023-12-15 08:00,Shahed-136/131,Primorsko-Akhtarsk,south,,14.0,14.0,,,{},,,,,,,,"{'Mykolaiv oblast': 8, 'Kherson oblast': 2, 'Khmelnytskyi oblast': 3}",,,kpszsu/posts/pfbid0oSB63ZAxGkSZuvHd3QFiMYUxbYQq4uMbmApTPq5RPWgiRvn1CjNCsy5Rahgrjba3l
2023-12-13 19:00,2023-12-14 08:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Balaklava, Crimea",south,,42.0,41.0,,,{},,,,,,,,"{'Odesa oblast': 32, 'Mykolaiv oblast': 5, 'Kherson oblast': 2}",,,kpszsu/posts/pfbid0q1uobo9e6yLfKBEqHmiWrD1s5f4bALLz9iCXGxhjBC8E5UFie4dgd1h2NzATZ5Zrl
2023-12-14,2023-12-14,X-59,,"Dnipropetrovsk oblast, Dnipro Raion",,1.0,0.0,,,{},,,,,,,,,,,pvkshid/posts/pfbid0Ruo1CroC5d3rQRrRknyrTqTGqq7wgfpyJCBYPFuEpwfRev6MLuipR6c9FmZPzsXSl
2023-12-13,2023-12-13 08:00,Shahed-136/131,"Balaklava, Crimea",south,,10.0,10.0,,,{},,,,,,,,{'Odesa oblast': 9},,,kpszsu/posts/pfbid026eTqPfvcpY7o32vEP33kTZRuu4MYCy8GD5JycuFJJk4mdwwei9NbNX94uddStKH9l
2023-12-13 03:00,2023-12-13 05:00,C-400 and Iskander-M,north,Kyiv,,10.0,10.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid026eTqPfvcpY7o32vEP33kTZRuu4MYCy8GD5JycuFJJk4mdwwei9NbNX94uddStKH9l
2023-12-12,2023-12-12 08:00,Shahed-136/131,"Balaklava, Crimea",Ukraine,,15.0,9.0,,,{},,,,,,,,"{'Odesa oblast': 2, 'Mykolaiv oblast': 1, 'Dnipropetrovsk oblast': 1}",,,kpszsu/posts/pfbid0SyAibpQ8Tztudx4yz7Rtpb2LHxYK7dQyRnv1Dv65xpSPFX3yBmKgvWS47LFEyLxbl
2023-12-11 18:00,2023-12-11 18:00,X-59,,Zaporizhzhia oblast,,1.0,1.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0SyAibpQ8Tztudx4yz7Rtpb2LHxYK7dQyRnv1Dv65xpSPFX3yBmKgvWS47LFEyLxbl
2023-12-11 15:00,2023-12-11 15:00,X-59,,"Dnipropetrovsk oblast, Kryvyi Rih Raion",,1.0,1.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0SyAibpQ8Tztudx4yz7Rtpb2LHxYK7dQyRnv1Dv65xpSPFX3yBmKgvWS47LFEyLxbl
2023-12-11,2023-12-11 08:00,Shahed-136/131,"Chauda, Crimea and Belbek, Crimea",south,,18.0,18.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid02c8oTBwukVpZdrsqfyHFmjFNNm1Q8AQUSCe8Hn8FbyRmFzhwWgdNG6Gp3fHAkAkHel
2023-12-11 04:00,2023-12-11 05:00,GBU,north,Kyiv,,8.0,8.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid02c8oTBwukVpZdrsqfyHFmjFNNm1Q8AQUSCe8Hn8FbyRmFzhwWgdNG6Gp3fHAkAkHel
2023-12-08 06:00,2023-12-08 09:00,X-101/X-555,Saratov oblast,Dnipropetrovsk oblast and Kyiv oblast,,19.0,14.0,,,{},,,,7 x Tu-95MS,,,,,,,kpszsu/posts/pfbid02VCFYRyQ5AjP4jb65dKjpMhBLB2ujxMUNyaboJJXLRRT2f1TQXbV3nCHA4W282vD2l
2023-12-08,2023-12-08 08:00,Shahed-136/131,Primorsko-Akhtarsk,Dnipropetrovsk oblast,,7.0,7.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0kekuufH3kJjBE5vdCbE5LwegAKEatdSdmmvvDvpfnnNZWDoSYcVSqfP6WGYuYTHPl
2023-12-08,2023-12-08 08:00,C-300,Belgorod oblast,Kharkiv oblast,,6.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid0kekuufH3kJjBE5vdCbE5LwegAKEatdSdmmvvDvpfnnNZWDoSYcVSqfP6WGYuYTHPl
2023-12-07,2023-12-07 08:00,Shahed-136/131,"Chauda, Crimea",Odesa oblast and Mykolaiv oblast and Khmelnytskyi oblast,,18.0,15.0,,,{},,,,,,,,"{'Odesa oblast': 11, 'Mykolaiv oblast': 3, 'Khmelnytskyi oblast': 1}",,,kpszsu/posts/pfbid09zkBxKjwGTmZqKw88Qa3BNsMcgVDTB8pGUYHN23NZ83MNz66oXp6yhvJ6tFcsqgQl
2023-12-06 10:00,2023-12-06 10:00,Supercam,,Dnipropetrovsk oblast,,1.0,1.0,,,{},,,,,,,,,,,pvkshid/posts/pfbid02HNX7ViVtRG6rwLYFD7rJeBbMz2v1ECUhnu8ojtLjHtQUvasAaZJUXqsfB7rjFfpsl
2023-12-06,2023-12-06 08:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast",Ukraine,,48.0,41.0,,,{},,,,,,,,"{'Odesa oblast': 9, 'Mykolaiv oblast': 7, 'Kherson oblast': 3, 'Kharkiv oblast': 5,    'Dnipropetrovsk oblast': 4, 'Zaporizhzhia oblast': 1}",,,kpszsu/posts/pfbid03kGzzS8rAiMV5ofmrsu94wZFhtEuuJYYBjuibLfkJFNwEJ5SGAbyAZFL4Hpnge9dl
2023-12-06,2023-12-06,X-59,,Dnipro,,1.0,1.0,,,{},,,,,,,,,,,pvkshid/posts/pfbid02N4td5e61T3Fi656XoNwK8wuwJ3scsy5dLEaMWpLWyGrrK3F3eZJexVKk64gKJL3Vl
2023-12-05 12:00,2023-12-05 12:00,Reconnaissance UAV,,Zaporizhzhia oblast,,1.0,1.0,,,{},,,,,,,,,,,pvkshid/posts/pfbid02CN29oPGH7bU4g4qVpc1MTjq1RuFCSuTSsk2JzAyBomSjdr7LdDsg7GjFhVVTCKdrl
2023-12-05,2023-12-05 08:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Ukraine,,17.0,10.0,,,{},,,,,,,,"{'Mykolaiv oblast': 2, 'Kherson oblast': 1, 'Kharkiv oblast': 6}",,,kpszsu/posts/pfbid02YHTqscMqGU1pQMF8hd74rocVJ3sQHS1oETNrJwN4CS78JKSg18cTsg5zygW2RVp4l
2023-12-05,2023-12-05 08:00,C-300,south-east,Donetsk oblast and Kherson oblast,,6.0,0.0,,,{},,,,,,,,,,,kpszsu/posts/pfbid02YHTqscMqGU1pQMF8hd74rocVJ3sQHS1oETNrJwN4CS78JKSg18cTsg5zygW2RVp4l
2023-12-05,2023-12-05,ZALA,,Kherson oblast,,2.0,2.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid023XcB7hgq3fymwZiFjdezqy9j5TY7v5QhtJvR9z1wkJJpnTTkcfGTeBeFQqQ3Evkkl
2023-12-05,2023-12-05,Merlin-VR,,Kherson oblast,,2.0,2.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid023XcB7hgq3fymwZiFjdezqy9j5TY7v5QhtJvR9z1wkJJpnTTkcfGTeBeFQqQ3Evkkl
2023-12-05,2023-12-05,Merlin-VR,,Mykolaiv oblast,,1.0,1.0,,,{},,,,,,,,,,,PvKPivden/posts/pfbid023XcB7hgq3fymwZiFjdezqy9j5TY7v5QhtJvR9z1wkJJpnTTkcfGTeBeFQqQ3Evkkl
